mode,step_index,day,timestamp,abs_timestamp,product,side,price,quantity,fill_type,source_order_price,book_origin,access_source,spread,imbalance,micro_gap,toxicity_bucket,conviction_bucket,spread_bucket,agreement_state,access_added_levels,cash_flow_signed,residual_to_trend,markout
access,7337,-1,733700,-266300,ASH_COATED_OSMIUM,BUY,9995,7,aggressive_cross,9995,public,access,5.0,0.222222,0.5556,medium,strong,tight,agree,0,-69965,0.0,-35.0
access,7349,-1,734900,-265100,ASH_COATED_OSMIUM,BUY,9992,5,passive_resting_fill,9992,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-49960,0.0,25.0
access,7349,-1,734900,-265100,ASH_COATED_OSMIUM,BUY,9990,5,passive_resting_fill,9990,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-49950,0.0,35.0
access,7350,-1,735000,-265000,ASH_COATED_OSMIUM,SELL,10004,5,passive_resting_fill,10004,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,50020,0.0,30.0
access,7367,-1,736700,-263300,ASH_COATED_OSMIUM,SELL,10004,5,passive_resting_fill,10004,public,access,18.0,0.0,0.0,low,mild,wide,agree,1,50020,0.0,40.0
access,7367,-1,736700,-263300,ASH_COATED_OSMIUM,SELL,10006,5,passive_resting_fill,10006,public,access,18.0,0.0,0.0,low,mild,wide,agree,1,50030,0.0,50.0
access,7394,-1,739400,-260600,ASH_COATED_OSMIUM,SELL,10006,6,passive_resting_fill,10006,public,access,18.0,-0.176471,-1.5882,high,extreme,wide,agree,0,60036,0.0,54.0
access,7395,-1,739500,-260500,ASH_COATED_OSMIUM,BUY,9990,10,passive_resting_fill,9990,public,access,17.0,-0.043478,-0.3696,medium,mild,wide,agree,1,-99900,0.0,0.0
access,7395,-1,739500,-260500,ASH_COATED_OSMIUM,BUY,9988,6,passive_resting_fill,9988,access,access,17.0,-0.043478,-0.3696,medium,mild,wide,agree,1,-59928,0.0,12.0
access,7420,-1,742000,-258000,ASH_COATED_OSMIUM,SELL,10004,5,passive_resting_fill,10004,access,access,15.0,-0.459459,-3.4459,high,extreme,normal,agree,2,50020,0.0,32.5
access,7437,-1,743700,-256300,ASH_COATED_OSMIUM,BUY,9987,4,passive_resting_fill,9987,access,access,15.0,0.272727,2.0455,high,extreme,normal,agree,1,-39948,0.0,28.0
access,7454,-1,745400,-254600,ASH_COATED_OSMIUM,BUY,9985,6,passive_resting_fill,9985,public,access,15.0,-0.25,-1.875,high,extreme,normal,agree,1,-59910,0.0,96.0
access,7461,-1,746100,-253900,ASH_COATED_OSMIUM,SELL,10000,8,passive_resting_fill,10000,public,access,18.0,0.487179,4.3846,high,extreme,wide,agree,1,80000,0.0,56.0
access,7489,-1,748900,-251100,ASH_COATED_OSMIUM,BUY,9995,2,aggressive_cross,9995,public,access,9.0,0.647059,2.9118,high,extreme,normal,agree,1,-19990,0.0,-2.0
access,7489,-1,748900,-251100,ASH_COATED_OSMIUM,BUY,9995,3,aggressive_cross,9995,public,access,9.0,0.647059,2.9118,high,extreme,normal,agree,1,-29985,0.0,-3.0
access,7502,-1,750200,-249800,ASH_COATED_OSMIUM,BUY,9991,18,aggressive_cross,9991,access,access,3.0,-0.090909,-0.1364,low,mild,tight,agree,2,-179838,0.0,72.0
access,7503,-1,750300,-249700,ASH_COATED_OSMIUM,BUY,9996,2,aggressive_cross,9996,public,access,9.0,0.777778,3.5,high,extreme,normal,agree,1,-19992,0.0,-4.0
access,7503,-1,750300,-249700,ASH_COATED_OSMIUM,BUY,9996,3,aggressive_cross,9996,public,access,9.0,0.777778,3.5,high,extreme,normal,agree,1,-29988,0.0,-6.0
access,7504,-1,750400,-249600,ASH_COATED_OSMIUM,SELL,9996,5,passive_resting_fill,9996,public,access,15.0,-0.083333,-0.625,medium,strong,normal,agree,2,49980,0.0,7.5
access,7504,-1,750400,-249600,ASH_COATED_OSMIUM,SELL,9998,5,passive_resting_fill,9998,public,access,15.0,-0.083333,-0.625,medium,strong,normal,agree,2,49990,0.0,17.5
access,7506,-1,750600,-249400,ASH_COATED_OSMIUM,BUY,9991,11,aggressive_cross,9991,access,access,5.0,-0.047619,-0.119,low,mild,tight,agree,1,-109901,0.0,55.0
access,7514,-1,751400,-248600,ASH_COATED_OSMIUM,BUY,9995,2,aggressive_cross,9995,public,access,8.0,0.333333,1.3333,high,extreme,tight,agree,1,-19990,0.0,-1.0
access,7514,-1,751400,-248600,ASH_COATED_OSMIUM,BUY,9995,5,aggressive_cross,9995,public,access,8.0,0.333333,1.3333,high,extreme,tight,agree,1,-49975,0.0,-2.5
access,7520,-1,752000,-248000,ASH_COATED_OSMIUM,BUY,9991,2,aggressive_cross,9991,public,access,6.0,0.052632,0.1579,low,mild,tight,agree,0,-19982,0.0,3.0
access,7520,-1,752000,-248000,ASH_COATED_OSMIUM,BUY,9991,9,aggressive_cross,9991,public,access,6.0,0.052632,0.1579,low,mild,tight,agree,0,-89919,0.0,13.5
access,7521,-1,752100,-247900,ASH_COATED_OSMIUM,SELL,9991,4,passive_resting_fill,9991,public,access,15.0,-0.405405,-3.0405,high,extreme,normal,agree,1,39964,0.0,-8.0
access,7521,-1,752100,-247900,ASH_COATED_OSMIUM,SELL,9993,4,passive_resting_fill,9993,public,access,15.0,-0.405405,-3.0405,high,extreme,normal,agree,1,39972,0.0,0.0
access,7531,-1,753100,-246900,ASH_COATED_OSMIUM,SELL,9994,2,aggressive_cross,9994,public,access,6.0,-0.142857,-0.4286,medium,mild,tight,agree,1,19988,0.0,0.0
access,7531,-1,753100,-246900,ASH_COATED_OSMIUM,SELL,9994,4,aggressive_cross,9994,public,access,6.0,-0.142857,-0.4286,medium,mild,tight,agree,1,39976,0.0,0.0
access,7537,-1,753700,-246300,ASH_COATED_OSMIUM,BUY,9994,2,aggressive_cross,9994,public,access,9.0,0.666667,3.0,high,extreme,normal,agree,0,-19988,0.0,-3.0
access,7537,-1,753700,-246300,ASH_COATED_OSMIUM,BUY,9994,3,aggressive_cross,9994,public,access,9.0,0.666667,3.0,high,extreme,normal,agree,0,-29982,0.0,-4.5
access,7542,-1,754200,-245800,ASH_COATED_OSMIUM,SELL,9998,5,passive_resting_fill,9998,public,access,15.0,0.428571,3.2143,high,extreme,normal,agree,1,49990,0.0,80.0
access,7542,-1,754200,-245800,ASH_COATED_OSMIUM,SELL,10000,5,passive_resting_fill,10000,public,access,15.0,0.428571,3.2143,high,extreme,normal,agree,1,50000,0.0,90.0
access,7551,-1,755100,-244900,ASH_COATED_OSMIUM,BUY,9989,2,aggressive_cross,9989,public,access,5.0,0.578947,1.4474,high,extreme,tight,agree,0,-19978,0.0,6.0
access,7551,-1,755100,-244900,ASH_COATED_OSMIUM,BUY,9989,4,aggressive_cross,9989,public,access,5.0,0.578947,1.4474,high,extreme,tight,agree,0,-39956,0.0,12.0
access,7557,-1,755700,-244300,ASH_COATED_OSMIUM,SELL,9999,4,passive_resting_fill,9999,public,access,18.0,0.290323,2.6129,high,extreme,wide,agree,0,39996,0.0,36.0
access,7562,-1,756200,-243800,ASH_COATED_OSMIUM,BUY,9995,2,aggressive_cross,9995,public,access,10.0,0.428571,2.1429,high,extreme,normal,agree,0,-19990,0.0,-2.0
access,7562,-1,756200,-243800,ASH_COATED_OSMIUM,BUY,9995,4,aggressive_cross,9995,public,access,10.0,0.428571,2.1429,high,extreme,normal,agree,0,-39980,0.0,-4.0
access,7569,-1,756900,-243100,ASH_COATED_OSMIUM,BUY,9987,5,passive_resting_fill,9987,public,access,15.0,-0.421053,-3.1579,high,extreme,normal,agree,1,-49935,0.0,52.5
access,7569,-1,756900,-243100,ASH_COATED_OSMIUM,BUY,9985,5,passive_resting_fill,9985,public,access,15.0,-0.421053,-3.1579,high,extreme,normal,agree,1,-49925,0.0,62.5
access,7572,-1,757200,-242800,ASH_COATED_OSMIUM,BUY,9986,9,passive_resting_fill,9986,access,access,15.0,0.037037,0.2778,low,mild,normal,agree,1,-89874,0.0,58.5
access,7581,-1,758100,-241900,ASH_COATED_OSMIUM,SELL,9993,2,aggressive_cross,9993,public,access,7.0,-0.411765,-1.4412,high,extreme,tight,agree,0,19986,0.0,5.0
access,7581,-1,758100,-241900,ASH_COATED_OSMIUM,SELL,9993,5,aggressive_cross,9993,public,access,7.0,-0.411765,-1.4412,high,extreme,tight,agree,0,49965,0.0,12.5
access,7585,-1,758500,-241500,ASH_COATED_OSMIUM,BUY,9982,6,passive_resting_fill,9982,public,access,0.0,0.0,0.0,low,mild,tight,agree,0,-59892,0.0,63.0
access,7644,-1,764400,-235600,ASH_COATED_OSMIUM,BUY,9994,2,aggressive_cross,9994,public,access,6.0,0.428571,1.2857,high,extreme,tight,agree,0,-19988,0.0,22.0
access,7644,-1,764400,-235600,ASH_COATED_OSMIUM,BUY,9994,6,aggressive_cross,9994,public,access,6.0,0.428571,1.2857,high,extreme,tight,agree,0,-59964,0.0,66.0
access,7670,-1,767000,-233000,ASH_COATED_OSMIUM,SELL,10002,9,passive_resting_fill,10002,public,access,0.0,0.0,0.0,low,mild,tight,agree,0,90018,0.0,36.0
access,7670,-1,767000,-233000,ASH_COATED_OSMIUM,SELL,10004,7,passive_resting_fill,10004,public,access,0.0,0.0,0.0,low,mild,tight,agree,0,70028,0.0,42.0
access,7685,-1,768500,-231500,ASH_COATED_OSMIUM,BUY,9998,2,aggressive_cross,9998,public,access,8.0,0.615385,2.4615,high,extreme,tight,agree,0,-19996,0.0,6.0
access,7718,-1,771800,-228200,ASH_COATED_OSMIUM,SELL,10003,2,aggressive_cross,10003,public,access,6.0,-0.052632,-0.1579,low,mild,tight,agree,0,20006,0.0,2.0
access,7718,-1,771800,-228200,ASH_COATED_OSMIUM,SELL,10003,9,aggressive_cross,10003,public,access,6.0,-0.052632,-0.1579,low,mild,tight,agree,0,90027,0.0,9.0
access,7734,-1,773400,-226600,ASH_COATED_OSMIUM,SELL,10003,2,aggressive_cross,10003,public,access,7.0,-0.304348,-1.0652,high,strong,tight,agree,0,20006,0.0,2.0
access,7734,-1,773400,-226600,ASH_COATED_OSMIUM,SELL,10003,8,aggressive_cross,10003,public,access,7.0,-0.304348,-1.0652,high,strong,tight,agree,0,80024,0.0,8.0
access,7750,-1,775000,-225000,ASH_COATED_OSMIUM,BUY,10000,2,aggressive_cross,10000,public,access,8.0,0.6875,2.75,high,extreme,tight,agree,0,-20000,0.0,4.0
access,7750,-1,775000,-225000,ASH_COATED_OSMIUM,BUY,10000,5,aggressive_cross,10000,public,access,8.0,0.6875,2.75,high,extreme,tight,agree,0,-50000,0.0,10.0
access,7772,-1,777200,-222800,ASH_COATED_OSMIUM,SELL,10008,10,passive_resting_fill,10008,public,access,15.0,0.111111,0.8333,medium,strong,normal,agree,1,100080,0.0,75.0
access,7772,-1,777200,-222800,ASH_COATED_OSMIUM,SELL,10010,7,passive_resting_fill,10010,public,access,15.0,0.111111,0.8333,medium,strong,normal,agree,1,70070,0.0,66.5
access,7785,-1,778500,-221500,ASH_COATED_OSMIUM,BUY,9998,2,aggressive_cross,9998,public,access,8.0,0.621622,2.4865,high,extreme,tight,agree,0,-19996,0.0,5.0
access,7785,-1,778500,-221500,ASH_COATED_OSMIUM,BUY,9998,7,aggressive_cross,9998,public,access,8.0,0.621622,2.4865,high,extreme,tight,agree,0,-69986,0.0,17.5
access,7797,-1,779700,-220300,ASH_COATED_OSMIUM,BUY,9999,2,aggressive_cross,9999,public,access,5.0,0.4,1.0,high,strong,tight,agree,1,-19998,0.0,1.0
access,7797,-1,779700,-220300,ASH_COATED_OSMIUM,BUY,9999,6,aggressive_cross,9999,public,access,5.0,0.4,1.0,high,strong,tight,agree,1,-59994,0.0,3.0
access,7801,-1,780100,-219900,ASH_COATED_OSMIUM,SELL,10007,2,passive_resting_fill,10007,public,access,15.0,-0.282051,-2.1154,high,extreme,normal,agree,1,20014,0.0,14.0
access,7801,-1,780100,-219900,ASH_COATED_OSMIUM,SELL,10009,2,passive_resting_fill,10009,public,access,15.0,-0.282051,-2.1154,high,extreme,normal,agree,1,20018,0.0,18.0
access,7825,-1,782500,-217500,ASH_COATED_OSMIUM,SELL,10006,7,passive_resting_fill,10006,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,70042,0.0,42.0
access,7825,-1,782500,-217500,ASH_COATED_OSMIUM,SELL,10008,7,passive_resting_fill,10008,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,70056,0.0,56.0
access,7848,-1,784800,-215200,ASH_COATED_OSMIUM,BUY,9998,2,aggressive_cross,9998,public,access,6.0,0.555556,1.6667,high,extreme,tight,agree,1,-19996,0.0,2.0
access,7848,-1,784800,-215200,ASH_COATED_OSMIUM,BUY,9998,4,aggressive_cross,9998,public,access,6.0,0.555556,1.6667,high,extreme,tight,agree,1,-39992,0.0,4.0
access,7880,-1,788000,-212000,ASH_COATED_OSMIUM,SELL,10007,5,passive_resting_fill,10007,public,access,15.0,0.076923,0.5769,medium,strong,normal,agree,1,50035,0.0,65.0
access,7897,-1,789700,-210300,ASH_COATED_OSMIUM,BUY,9992,2,passive_resting_fill,9992,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,-19984,0.0,12.0
access,7919,-1,791900,-208100,ASH_COATED_OSMIUM,BUY,9992,5,passive_resting_fill,9992,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-49960,0.0,22.5
access,7919,-1,791900,-208100,ASH_COATED_OSMIUM,BUY,9990,5,passive_resting_fill,9990,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-49950,0.0,32.5
access,7923,-1,792300,-207700,ASH_COATED_OSMIUM,SELL,10003,10,passive_resting_fill,10003,public,access,15.0,0.083333,0.625,medium,strong,normal,agree,1,100030,0.0,50.0
access,7923,-1,792300,-207700,ASH_COATED_OSMIUM,SELL,10005,7,passive_resting_fill,10005,public,access,15.0,0.083333,0.625,medium,strong,normal,agree,1,70035,0.0,49.0
access,7937,-1,793700,-206300,ASH_COATED_OSMIUM,SELL,10003,10,passive_resting_fill,10003,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,100030,0.0,70.0
access,7940,-1,794000,-206000,ASH_COATED_OSMIUM,BUY,9994,2,aggressive_cross,9994,public,access,6.0,0.333333,1.0,high,strong,tight,agree,0,-19988,0.0,9.0
access,7940,-1,794000,-206000,ASH_COATED_OSMIUM,BUY,9994,5,aggressive_cross,9994,public,access,6.0,0.333333,1.0,high,strong,tight,agree,0,-49970,0.0,22.5
access,7956,-1,795600,-204400,ASH_COATED_OSMIUM,SELL,9998,2,aggressive_cross,9998,public,access,5.0,-0.586207,-1.4655,high,extreme,tight,agree,1,19996,0.0,0.0
access,7956,-1,795600,-204400,ASH_COATED_OSMIUM,SELL,9998,4,aggressive_cross,9998,public,access,5.0,-0.586207,-1.4655,high,extreme,tight,agree,1,39992,0.0,0.0
access,7987,-1,798700,-201300,ASH_COATED_OSMIUM,BUY,9996,2,aggressive_cross,9996,public,access,12.0,0.6875,4.125,high,extreme,normal,agree,0,-19992,0.0,-4.0
access,7987,-1,798700,-201300,ASH_COATED_OSMIUM,BUY,9996,5,aggressive_cross,9996,public,access,12.0,0.6875,4.125,high,extreme,normal,agree,0,-49980,0.0,-10.0
access,8003,-1,800300,-199700,ASH_COATED_OSMIUM,BUY,9996,2,aggressive_cross,9996,public,access,9.0,0.6,2.7,high,extreme,normal,agree,0,-19992,0.0,-1.0
access,8003,-1,800300,-199700,ASH_COATED_OSMIUM,BUY,9996,3,aggressive_cross,9996,public,access,9.0,0.6,2.7,high,extreme,normal,agree,0,-29988,0.0,-1.5
access,8011,-1,801100,-198900,ASH_COATED_OSMIUM,BUY,9993,2,aggressive_cross,9993,public,access,6.0,0.333333,1.0,high,strong,tight,agree,0,-19986,0.0,2.0
access,8011,-1,801100,-198900,ASH_COATED_OSMIUM,BUY,9993,6,aggressive_cross,9993,public,access,6.0,0.333333,1.0,high,strong,tight,agree,0,-59958,0.0,6.0
access,8020,-1,802000,-198000,ASH_COATED_OSMIUM,BUY,9996,2,aggressive_cross,9996,public,access,10.0,0.444444,2.2222,high,extreme,normal,agree,0,-19992,0.0,-4.0
access,8020,-1,802000,-198000,ASH_COATED_OSMIUM,BUY,9996,5,aggressive_cross,9996,public,access,10.0,0.444444,2.2222,high,extreme,normal,agree,0,-49980,0.0,-10.0
access,8031,-1,803100,-196900,ASH_COATED_OSMIUM,SELL,9999,5,passive_resting_fill,9999,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,49995,0.0,22.5
access,8031,-1,803100,-196900,ASH_COATED_OSMIUM,SELL,10001,5,passive_resting_fill,10001,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,50005,0.0,32.5
access,8033,-1,803300,-196700,ASH_COATED_OSMIUM,BUY,9995,2,aggressive_cross,9995,public,access,10.0,0.578947,2.8947,high,extreme,normal,agree,0,-19990,0.0,-3.0
access,8033,-1,803300,-196700,ASH_COATED_OSMIUM,BUY,9995,4,aggressive_cross,9995,public,access,10.0,0.578947,2.8947,high,extreme,normal,agree,0,-39980,0.0,-6.0
access,8052,-1,805200,-194800,ASH_COATED_OSMIUM,BUY,9992,2,aggressive_cross,9992,public,access,5.0,0.4,1.0,high,strong,tight,agree,0,-19984,0.0,4.0
access,8052,-1,805200,-194800,ASH_COATED_OSMIUM,BUY,9992,6,aggressive_cross,9992,public,access,5.0,0.4,1.0,high,strong,tight,agree,0,-59952,0.0,12.0
access,8054,-1,805400,-194600,ASH_COATED_OSMIUM,BUY,9992,2,aggressive_cross,9992,public,access,8.0,0.714286,2.8571,high,extreme,tight,agree,1,-19984,0.0,4.0
access,8054,-1,805400,-194600,ASH_COATED_OSMIUM,BUY,9992,4,aggressive_cross,9992,public,access,8.0,0.714286,2.8571,high,extreme,tight,agree,1,-39968,0.0,8.0
access,8060,-1,806000,-194000,ASH_COATED_OSMIUM,BUY,9987,2,passive_resting_fill,9987,public,access,15.0,-0.25,-1.875,high,extreme,normal,agree,1,-19974,0.0,16.0
access,8081,-1,808100,-191900,ASH_COATED_OSMIUM,BUY,9995,2,aggressive_cross,9995,public,access,8.0,0.473684,1.8947,high,extreme,tight,agree,1,-19990,0.0,0.0
access,8107,-1,810700,-189300,ASH_COATED_OSMIUM,SELL,10003,2,passive_resting_fill,10003,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,20006,0.0,16.0
access,8156,-1,815600,-184400,ASH_COATED_OSMIUM,SELL,10003,2,passive_resting_fill,10003,public,access,19.0,0.25,2.375,high,extreme,wide,agree,0,20006,0.0,14.0
access,8211,-1,821100,-178900,ASH_COATED_OSMIUM,SELL,10005,8,passive_resting_fill,10005,public,access,19.0,-0.421053,-4.0,high,extreme,wide,agree,0,80040,0.0,84.0
access,8211,-1,821100,-178900,ASH_COATED_OSMIUM,SELL,10007,5,passive_resting_fill,10007,public,access,19.0,-0.421053,-4.0,high,extreme,wide,agree,0,50035,0.0,62.5
access,8234,-1,823400,-176600,ASH_COATED_OSMIUM,SELL,10005,6,passive_resting_fill,10005,public,access,18.0,0.043478,0.3913,medium,mild,wide,agree,1,60030,0.0,66.0
access,8241,-1,824100,-175900,ASH_COATED_OSMIUM,BUY,9996,2,aggressive_cross,9996,public,access,10.0,0.444444,2.2222,high,extreme,normal,agree,0,-19992,0.0,-8.0
access,8241,-1,824100,-175900,ASH_COATED_OSMIUM,BUY,9996,5,aggressive_cross,9996,public,access,10.0,0.444444,2.2222,high,extreme,normal,agree,0,-49980,0.0,-20.0
access,8275,-1,827500,-172500,ASH_COATED_OSMIUM,BUY,9994,2,aggressive_cross,9994,public,access,9.0,0.714286,3.2143,high,extreme,normal,agree,1,-19988,0.0,-3.0
access,8275,-1,827500,-172500,ASH_COATED_OSMIUM,BUY,9994,5,aggressive_cross,9994,public,access,9.0,0.714286,3.2143,high,extreme,normal,agree,1,-49970,0.0,-7.5
access,8315,-1,831500,-168500,ASH_COATED_OSMIUM,BUY,9992,2,aggressive_cross,9992,access,access,7.0,0.351351,1.2297,high,strong,tight,agree,2,-19984,0.0,0.0
access,8315,-1,831500,-168500,ASH_COATED_OSMIUM,BUY,9992,8,aggressive_cross,9992,access,access,7.0,0.351351,1.2297,high,strong,tight,agree,2,-79936,0.0,0.0
access,8328,-1,832800,-167200,ASH_COATED_OSMIUM,BUY,9994,2,aggressive_cross,9994,public,access,9.0,0.666667,3.0,high,extreme,normal,agree,0,-19988,0.0,-3.0
access,8328,-1,832800,-167200,ASH_COATED_OSMIUM,BUY,9994,2,aggressive_cross,9994,public,access,9.0,0.666667,3.0,high,extreme,normal,agree,0,-19988,0.0,-3.0
access,8329,-1,832900,-167100,ASH_COATED_OSMIUM,BUY,9986,5,passive_resting_fill,9986,public,access,15.0,-0.428571,-3.2143,high,extreme,normal,agree,1,-49930,0.0,35.0
access,8329,-1,832900,-167100,ASH_COATED_OSMIUM,BUY,9984,5,passive_resting_fill,9984,public,access,15.0,-0.428571,-3.2143,high,extreme,normal,agree,1,-49920,0.0,45.0
access,8339,-1,833900,-166100,ASH_COATED_OSMIUM,SELL,9996,2,aggressive_cross,9996,public,access,7.0,-0.5,-1.75,high,extreme,tight,agree,1,19992,0.0,4.0
access,8339,-1,833900,-166100,ASH_COATED_OSMIUM,SELL,9996,4,aggressive_cross,9996,public,access,7.0,-0.5,-1.75,high,extreme,tight,agree,1,39984,0.0,8.0
access,8352,-1,835200,-164800,ASH_COATED_OSMIUM,BUY,9992,2,aggressive_cross,9992,public,access,6.0,0.578947,1.7368,high,extreme,tight,agree,1,-19984,0.0,5.0
access,8352,-1,835200,-164800,ASH_COATED_OSMIUM,BUY,9992,4,aggressive_cross,9992,public,access,6.0,0.578947,1.7368,high,extreme,tight,agree,1,-39968,0.0,10.0
access,8368,-1,836800,-163200,ASH_COATED_OSMIUM,BUY,9988,7,passive_resting_fill,9988,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-69916,0.0,42.0
access,8368,-1,836800,-163200,ASH_COATED_OSMIUM,BUY,9986,7,passive_resting_fill,9986,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,-69902,0.0,56.0
access,8369,-1,836900,-163100,ASH_COATED_OSMIUM,SELL,9992,4,aggressive_cross,9992,public,access,11.0,-0.5,-2.75,high,extreme,normal,agree,0,39968,0.0,-4.0
access,8397,-1,839700,-160300,ASH_COATED_OSMIUM,SELL,10001,4,passive_resting_fill,10001,public,access,16.0,0.0,0.0,low,mild,normal,agree,0,40004,0.0,26.0
access,8398,-1,839800,-160200,ASH_COATED_OSMIUM,SELL,9996,8,aggressive_cross,9996,access,access,8.0,-0.130435,-0.5217,medium,strong,tight,agree,2,79968,0.0,4.0
access,8411,-1,841100,-158900,ASH_COATED_OSMIUM,BUY,9993,2,aggressive_cross,9993,public,access,8.0,0.393939,1.5758,high,extreme,tight,agree,0,-19986,0.0,6.0
access,8411,-1,841100,-158900,ASH_COATED_OSMIUM,BUY,9993,8,aggressive_cross,9993,public,access,8.0,0.393939,1.5758,high,extreme,tight,agree,0,-79944,0.0,24.0
access,8433,-1,843300,-156700,ASH_COATED_OSMIUM,BUY,9990,5,passive_resting_fill,9990,public,access,19.0,-0.318182,-3.0227,high,extreme,wide,agree,1,-49950,0.0,25.0
access,8433,-1,843300,-156700,ASH_COATED_OSMIUM,BUY,9988,5,passive_resting_fill,9988,public,access,19.0,-0.318182,-3.0227,high,extreme,wide,agree,1,-49940,0.0,35.0
access,8434,-1,843400,-156600,ASH_COATED_OSMIUM,BUY,9989,4,passive_resting_fill,9989,public,access,18.0,-0.176471,-1.5882,high,extreme,wide,agree,2,-39956,0.0,28.0
access,8453,-1,845300,-154700,ASH_COATED_OSMIUM,SELL,9994,3,passive_resting_fill,9994,public,access,19.0,-0.487179,-4.6282,high,extreme,wide,agree,1,29982,0.0,-10.5
access,8453,-1,845300,-154700,ASH_COATED_OSMIUM,SELL,9996,3,passive_resting_fill,9996,public,access,19.0,-0.487179,-4.6282,high,extreme,wide,agree,1,29988,0.0,-4.5
access,8461,-1,846100,-153900,ASH_COATED_OSMIUM,SELL,9999,6,aggressive_cross,9999,public,access,6.0,-0.333333,-1.0,high,strong,tight,agree,0,59994,0.0,12.0
access,8469,-1,846900,-153100,ASH_COATED_OSMIUM,SELL,10003,2,passive_resting_fill,10003,public,access,18.0,-0.302326,-2.7209,high,extreme,wide,agree,1,20006,0.0,11.0
access,8469,-1,846900,-153100,ASH_COATED_OSMIUM,SELL,10005,2,passive_resting_fill,10005,public,access,18.0,-0.302326,-2.7209,high,extreme,wide,agree,1,20010,0.0,15.0
access,8475,-1,847500,-152500,ASH_COATED_OSMIUM,SELL,10004,12,passive_resting_fill,10004,public,access,16.0,0.0,0.0,low,mild,normal,agree,1,120048,0.0,120.0
access,8478,-1,847800,-152200,ASH_COATED_OSMIUM,BUY,9989,7,passive_resting_fill,9989,access,access,15.0,-0.647059,-4.8529,high,extreme,normal,agree,1,-69923,0.0,49.0
access,8483,-1,848300,-151700,ASH_COATED_OSMIUM,BUY,9989,5,passive_resting_fill,9989,access,access,14.0,0.037037,0.2593,low,mild,normal,agree,2,-49945,0.0,35.0
access,8518,-1,851800,-148200,ASH_COATED_OSMIUM,SELL,10004,6,passive_resting_fill,10004,access,access,18.0,0.282051,2.5385,high,extreme,wide,agree,2,60024,0.0,39.0
access,8523,-1,852300,-147700,ASH_COATED_OSMIUM,BUY,9990,3,passive_resting_fill,9990,public,access,19.0,-0.243243,-2.3108,high,extreme,wide,agree,0,-29970,0.0,22.5
access,8523,-1,852300,-147700,ASH_COATED_OSMIUM,BUY,9988,3,passive_resting_fill,9988,public,access,19.0,-0.243243,-2.3108,high,extreme,wide,agree,0,-29964,0.0,28.5
